2000	Temp. (°C)	Dew Point (°C)	Humidity (%)	Sea Level Press. (hPa)	Visibility (km)	Wind (km/h)	Precip. (mm)	Events
Jan	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	low	high	avg	high	sum	 
17	2	0	-1	-1	-2	-3	93	82	75	1016	1012	1008	10	10	10	27	21	-	0.00	Snow
18	3	1	-1	-2	-2	-3	93	83	65	1020	1019	1016	10	10	10	19	10	-	0.00	 
19	0	-2	-3	0	-1	-3	100	96	87	1027	1023	1019	10	4	0	8	5	-	0.00	Fog , Snow
20	-3	-4	-6	-3	-4	-7	100	97	93	1030	1028	1027	1	0	0	8	3	-	0.00	Fog
21	-4	-7	-10	-5	-7	-11	100	92	86	1029	1028	1028	10	6	0	8	3	-	0.00	Fog
22	-5	-8	-10	-7	-8	-11	93	83	80	1028	1026	1021	10	9	7	14	10	-	0.00	 
23	-6	-9	-11	-9	-11	-12	93	87	80	1020	1015	1011	8	6	5	13	6	-	0.00	 
24	0	-4	-9	-5	-8	-11	100	87	69	1011	1006	1001	8	5	4	11	6	-	0.00	 
25	-4	-7	-8	-5	-7	-9	100	89	80	1001	998	996	6	4	3	11	5	-	0.00	Snow
26	-1	-3	-4	-3	-4	-5	93	88	80	997	995	993	5	4	3	10	3	-	0.00	Snow
27	-1	-2	-3	-1	-2	-4	100	98	93	995	994	993	5	1	0	13	5	-	0.00	Fog
28	1	0	-1	1	-1	-3	100	95	81	999	995	993	10	5	0	29	8	-	0.00	Fog , Rain
29	2	-2	-5	-2	-4	-6	100	88	65	1000	999	998	10	7	3	16	10	-	0.00	Snow
30	-1	-3	-5	-2	-3	-6	100	95	86	1005	999	997	10	5	2	23	10	-	0.00	Snow
31	1	-3	-7	-2	-4	-8	100	87	69	1017	1012	1005	10	10	6	29	21	-	0.00	Snow
